case,grid,component,r,theta,z,gx,gy,gz
f4-stars-h0p4,box32,co21,3.0,0.5235987755982988,0.4,-32.719029264185885,-31.21018465807145,-20.481740051477342
f4-stars-h0p4,box32,co21,3.0,1.0471975511965976,0.4,-18.731592907878078,-24.568061909717635,-14.587235842854668
f4-stars-h0p4,box32,co21,3.0,1.5707963267948966,0.4,12.941448880756848,-34.043250482166336,-13.533795538322597
f4-stars-h0p4,box32,co21,3.0,2.0943951023931953,0.4,21.227494492455094,-44.354129628702324,-9.98420566248632
f4-stars-h0p4,box32,co21,3.0,2.6179938779914944,0.4,44.87245509073257,-35.880971760513106,-12.76273749917677
f4-stars-h0p4,box32,co21,3.0,3.141592653589793,0.4,57.42186140511203,-0.18738982501261545,-25.024686056069374
f4-stars-h0p4,box32,co21,3.0,3.665191429188092,0.4,34.06732351601191,20.09920706427682,-20.578175573689652
f4-stars-h0p4,box32,co21,3.0,4.1887902047863905,0.4,13.913111067634501,28.643633203361638,-26.064234420595607
f4-stars-h0p4,box32,co21,3.0,4.71238898038469,0.4,-5.078177611589162,42.44311445200158,-21.865808618205314
f4-stars-h0p4,box32,co21,3.0,5.235987755982989,0.4,-19.51383656577878,47.2129847602728,-14.77945328351684
f4-stars-h0p4,box32,co21,3.0,5.759586531581287,0.4,-35.78071084063206,29.467564962498777,-22.004093025979746
f4-stars-h0p4,box32,co21,6.0,0.0,0.0,-14.683517362917945,-0.34152355636209075,0.0
f4-stars-h0p4,box32,co21,6.0,0.5235987755982988,0.0,-12.779018630185657,-7.045301911369708,0.0
f4-stars-h0p4,box32,co21,6.0,1.0471975511965976,0.0,-8.718089898882985,-14.765747706133931,0.0
f4-stars-h0p4,box32,co21,6.0,1.5707963267948966,0.0,1.5262644711825895,-14.653343984497191,0.0
f4-stars-h0p4,box32,co21,6.0,2.0943951023931953,0.0,6.604755098874908,-11.02937731421609,0.0
f4-stars-h0p4,box32,co21,6.0,2.6179938779914944,0.0,11.286963435464035,-7.282381402781872,0.0
f4-stars-h0p4,box32,co21,6.0,3.141592653589793,0.0,14.555490142069461,-1.12482807527951,0.0
f4-stars-h0p4,box32,co21,6.0,3.665191429188092,0.0,15.365082784000187,8.549445886994393,0.0
f4-stars-h0p4,box32,co21,6.0,4.1887902047863905,0.0,7.788889300895734,15.610496019987158,0.0
f4-stars-h0p4,box32,co21,6.0,4.71238898038469,0.0,-0.6359315679819559,13.443937429297591,0.0
f4-stars-h0p4,box32,co21,6.0,5.235987755982989,0.0,-6.334061271434658,12.156247414547938,0.0
f4-stars-h0p4,box32,co21,6.0,5.759586531581287,0.0,-13.205679676757553,8.323457432313607,0.0
f4-stars-h0p4,box32,co21,6.0,0.0,0.4,-14.658294435321174,-0.33195858325177935,-1.3330345314054641
f4-stars-h0p4,box32,co21,6.0,0.5235987755982988,0.4,-12.575661558698483,-6.978154641594243,-1.311175065890253
f4-stars-h0p4,box32,co21,6.0,1.0471975511965976,0.4,-8.446288954719593,-14.36335295735793,-2.018480176778646
f4-stars-h0p4,box32,co21,6.0,1.5707963267948966,0.4,1.466652365648775,-14.446716358439165,-1.4300008150391386
f4-stars-h0p4,box32,co21,6.0,2.0943951023931953,0.4,6.549586332714401,-10.942094124682981,-1.0314519511787228
f4-stars-h0p4,box32,co21,6.0,2.6179938779914944,0.4,11.160591380257427,-7.217571739887934,-1.0888117749118524
f4-stars-h0p4,box32,co21,6.0,3.141592653589793,0.4,14.54710394949775,-1.0949340491816466,-1.3354293398582513
f4-stars-h0p4,box32,co21,6.0,3.665191429188092,0.4,14.928844830850714,8.360380995403556,-1.9663869011394735
f4-stars-h0p4,box32,co21,6.0,4.1887902047863905,0.4,7.483326833454308,15.080140943924196,-2.1588524276341423
f4-stars-h0p4,box32,co21,6.0,4.71238898038469,0.4,-0.6229790484676677,13.315913351683761,-1.1498512115430517
f4-stars-h0p4,box32,co21,6.0,5.235987755982989,0.4,-6.2857095082138885,12.025522551367606,-1.1584623430781955
f4-stars-h0p4,box32,co21,6.0,5.759586531581287,0.4,-12.96543681451203,8.185517550579842,-1.5002175408169698
f4-stars-h0p4,box32,total,1.0,0.0,0.0,-2556.8350040646005,-2993.5437108230544,0.0
f4-stars-h0p4,box32,total,1.0,0.5235987755982988,0.0,-1765.455533120861,-2392.377364721493,0.0
f4-stars-h0p4,box32,total,1.0,1.0471975511965976,0.0,-1034.23470524828,-3951.3438543215943,0.0
f4-stars-h0p4,box32,total,1.0,1.5707963267948966,0.0,-698.8676410793158,-3394.115852798731,0.0
f4-stars-h0p4,box32,total,1.0,2.0943951023931953,0.0,304.4956291877774,-4873.786012217537,0.0
f4-stars-h0p4,box32,total,1.0,2.6179938779914944,0.0,1625.8396053405452,-3408.8101740498782,0.0
f4-stars-h0p4,box32,total,1.0,3.141592653589793,0.0,3221.250785832407,90.99532954254619,0.0
f4-stars-h0p4,box32,total,1.0,3.665191429188092,0.0,2313.50350816107,4297.849849171917,0.0
f4-stars-h0p4,box32,total,1.0,4.1887902047863905,0.0,660.8698579764517,3182.1791156110216,0.0
f4-stars-h0p4,box32,total,1.0,4.71238898038469,0.0,-351.55279848212405,3208.4967981371383,0.0
f4-stars-h0p4,box32,total,1.0,5.235987755982989,0.0,-576.8020130085409,3726.3390137961665,0.0
f4-stars-h0p4,box32,total,1.0,5.759586531581287,0.0,-991.1490353158187,4425.087695229614,0.0
f4-stars-h0p4,box32,total,1.0,0.0,0.4,-2184.3598711761374,-1772.6734155855072,-3164.401783412117
f4-stars-h0p4,box32,total,1.0,0.5235987755982988,0.4,-1653.993611765964,-2084.7065494894114,-2313.9626440007096
f4-stars-h0p4,box32,total,1.0,1.0471975511965976,0.4,-942.785603007055,-3112.253863150483,-1742.498886784587
f4-stars-h0p4,box32,total,1.0,1.5707963267948966,0.4,-487.6500173606523,-2884.214336814701,-1638.0386431536735
f4-stars-h0p4,box32,total,1.0,2.0943951023931953,0.4,471.5088003700197,-3788.112691662364,-2229.7979356104875
f4-stars-h0p4,box32,total,1.0,2.6179938779914944,0.4,1515.6327740963518,-2396.5801699477925,-3361.6432687284623
f4-stars-h0p4,box32,total,1.0,3.141592653589793,0.4,2557.8540022953075,255.14426787480954,-3099.588252208277
f4-stars-h0p4,box32,total,1.0,3.665191429188092,0.4,1837.7279048451192,3083.7151962791986,-2731.1891673139976
f4-stars-h0p4,box32,total,1.0,4.1887902047863905,0.4,703.0965396521738,2870.812976028886,-1692.5792679940364
f4-stars-h0p4,box32,total,1.0,4.71238898038469,0.4,-95.14766393226041,2947.5818079299966,-1640.0361800664261
f4-stars-h0p4,box32,total,1.0,5.235987755982989,0.4,-581.5535112033074,3204.5719778243747,-1980.3259578450447
f4-stars-h0p4,box32,total,1.0,5.759586531581287,0.4,-1156.6783269570242,3235.4564183642065,-3059.527873530959
f4-stars-h0p4,box32,total,3.0,0.0,0.0,-1277.7542493240392,-81.58511483331763,0.0
f4-stars-h0p4,box32,total,3.0,0.5235987755982988,0.0,-854.9784052500806,-718.210477344211,0.0
f4-stars-h0p4,box32,total,3.0,1.0471975511965976,0.0,-411.23882259999283,-855.3680339292835,0.0
f4-stars-h0p4,box32,total,3.0,1.5707963267948966,0.0,-59.38949136559222,-1006.8697313710902,0.0
f4-stars-h0p4,box32,total,3.0,2.0943951023931953,0.0,455.97585599057595,-940.6815016321473,0.0
f4-stars-h0p4,box32,total,3.0,2.6179938779914944,0.0,1007.7865863492456,-812.5476094729954,0.0
f4-stars-h0p4,box32,total,3.0,3.141592653589793,0.0,1330.9335048359733,45.348895564699546,0.0
f4-stars-h0p4,box32,total,3.0,3.665191429188092,0.0,937.9447854680603,725.9095946635357,0.0
f4-stars-h0p4,box32,total,3.0,4.1887902047863905,0.0,448.3794023312048,881.1067041147359,0.0
f4-stars-h0p4,box32,total,3.0,4.71238898038469,0.0,-9.93192628461728,920.6224564032016,0.0
f4-stars-h0p4,box32,total,3.0,5.235987755982989,0.0,-408.99257895670974,831.3831974768758,0.0
f4-stars-h0p4,box32,total,3.0,5.759586531581287,0.0,-837.7318565511983,664.3619984500868,0.0
f4-stars-h0p4,box32,total,3.0,0.0,0.4,-1214.879137185335,-53.98311943408826,-339.8015499971482
f4-stars-h0p4,box32,total,3.0,0.5235987755982988,0.4,-851.2660933532431,-663.9481259571577,-277.89706863166305
f4-stars-h0p4,box32,total,3.0,1.0471975511965976,0.4,-428.679719838706,-845.4405592854348,-245.54510592370042
f4-stars-h0p4,box32,total,3.0,1.5707963267948966,0.4,-45.671576603334614,-977.4357006128454,-239.1350125975516
f4-stars-h0p4,box32,total,3.0,2.0943951023931953,0.4,444.4865985807297,-902.3472688640076,-238.50154054780444
f4-stars-h0p4,box32,total,3.0,2.6179938779914944,0.4,957.4785643934707,-745.747679155178,-306.6594752111985
f4-stars-h0p4,box32,total,3.0,3.141592653589793,0.4,1260.6720604445968,33.65639775824966,-411.54759229748026
f4-stars-h0p4,box32,total,3.0,3.665191429188092,0.4,867.0487314272285,693.1196047654522,-305.3218908385545
f4-stars-h0p4,box32,total,3.0,4.1887902047863905,0.4,409.3824968325371,853.1154286446247,-238.71233498437266
f4-stars-h0p4,box32,total,3.0,4.71238898038469,0.4,-2.780041257261368,872.3736198088557,-271.60881376392575
f4-stars-h0p4,box32,total,3.0,5.235987755982989,0.4,-392.83284157202695,832.0147702381204,-217.7418720232536
f4-stars-h0p4,box32,total,3.0,5.759586531581287,0.4,-805.9898820941702,655.1495208105082,-316.30538351035864
f4-stars-h0p4,box32,total,6.0,0.0,0.0,-312.0799542883585,-2.3523876128130463,0.0
f4-stars-h0p4,box32,total,6.0,0.5235987755982988,0.0,-266.09985046112985,-156.9723056664186,0.0
f4-stars-h0p4,box32,total,6.0,1.0471975511965976,0.0,-150.72310522771937,-271.098658459007,0.0
f4-stars-h0p4,box32,total,6.0,1.5707963267948966,0.0,-0.1854317560668557,-296.71685137407496,0.0
f4-stars-h0p4,box32,total,6.0,2.0943951023931953,0.0,154.72410208448753,-273.0972763433141,0.0
f4-stars-h0p4,box32,total,6.0,2.6179938779914944,0.0,270.76865654758154,-164.15362395961853,0.0
f4-stars-h0p4,box32,total,6.0,3.141592653589793,0.0,342.3101960895814,10.839875589324157,0.0
f4-stars-h0p4,box32,total,6.0,3.665191429188092,0.0,267.0542961813832,165.62996152665502,0.0
f4-stars-h0p4,box32,total,6.0,4.1887902047863905,0.0,146.24123678598795,262.4650736219803,0.0
f4-stars-h0p4,box32,total,6.0,4.71238898038469,0.0,12.404968279655153,301.5959253300783,0.0
f4-stars-h0p4,box32,total,6.0,5.235987755982989,0.0,-147.77697516403842,258.72564485199285,0.0
f4-stars-h0p4,box32,total,6.0,5.759586531581287,0.0,-262.2344746244227,161.93469031151935,0.0
f4-stars-h0p4,box32,total,6.0,0.0,0.4,-309.6296686600699,-2.166251384033273,-27.80673744442199
f4-stars-h0p4,box32,total,6.0,0.5235987755982988,0.4,-262.5536498366546,-155.18030371932332,-27.29348029272385
f4-stars-h0p4,box32,total,6.0,1.0471975511965976,0.4,-148.21937129967006,-266.051832446769,-29.14882367155209
f4-stars-h0p4,box32,total,6.0,1.5707963267948966,0.4,-0.9805650595071591,-295.00235495181306,-27.43249451340215
f4-stars-h0p4,box32,total,6.0,2.0943951023931953,0.4,151.66603261250836,-267.4991077473615,-29.91856538177205
f4-stars-h0p4,box32,total,6.0,2.6179938779914944,0.4,267.0966044974545,-162.4105386052657,-28.448070834715192
f4-stars-h0p4,box32,total,6.0,3.141592653589793,0.4,335.05415557705845,9.464667093772874,-35.97963034399286
f4-stars-h0p4,box32,total,6.0,3.665191429188092,0.4,263.36260527714353,163.7085526562218,-28.148411652665033
f4-stars-h0p4,box32,total,6.0,4.1887902047863905,0.4,143.65891660255195,258.98970819813405,-27.838677952508665
f4-stars-h0p4,box32,total,6.0,4.71238898038469,0.4,9.835938014846525,296.71094931976876,-32.00503778055109
f4-stars-h0p4,box32,total,6.0,5.235987755982989,0.4,-145.137871380464,255.05568199089015,-27.89866054333168
f4-stars-h0p4,box32,total,6.0,5.759586531581287,0.4,-258.9940427300894,160.14094060047648,-27.087990755800526
f1-stars-h0p1,box64,stellar_luminosity,1.0,0.0,0.0,-2058.6800095297917,-1590.0503968485573,0.0
f1-stars-h0p1,box64,stellar_luminosity,1.0,0.5235987755982988,0.0,-2026.498214876819,-1781.4627818571064,0.0
f1-stars-h0p1,box64,stellar_luminosity,1.0,1.0471975511965976,0.0,-1291.1629421112661,-3484.3609366939754,0.0
f1-stars-h0p1,box64,stellar_luminosity,1.0,1.5707963267948966,0.0,-1166.166634026835,-4056.153906939743,0.0
f1-stars-h0p1,box64,stellar_luminosity,1.0,2.0943951023931953,0.0,849.0137582895113,-3436.35828759904,0.0
f1-stars-h0p1,box64,stellar_luminosity,1.0,2.6179938779914944,0.0,2324.1299547844956,-2463.208454113519,0.0
f1-stars-h0p1,box64,stellar_luminosity,1.0,3.141592653589793,0.0,3182.4602334771866,-763.5844011918531,0.0
f1-stars-h0p1,box64,stellar_luminosity,1.0,3.665191429188092,0.0,2268.252305587217,2960.672334233589,0.0
f1-stars-h0p1,box64,stellar_luminosity,1.0,4.1887902047863905,0.0,666.5008089094532,2902.7286300970372,0.0
f1-stars-h0p1,box64,stellar_luminosity,1.0,4.71238898038469,0.0,-313.86544296965667,3519.776117494821,0.0
f1-stars-h0p1,box64,stellar_luminosity,1.0,5.235987755982989,0.0,-752.2791441266565,3408.221832518433,0.0
f1-stars-h0p1,box64,stellar_luminosity,1.0,5.759586531581287,0.0,-980.9853494511812,2116.522948539079,0.0
f1-stars-h0p1,box64,stellar_luminosity,1.0,0.0,0.4,-1858.1617093944062,-325.12098479972434,-3919.0550016034504
f1-stars-h0p1,box64,stellar_luminosity,1.0,0.5235987755982988,0.4,-1591.2959694450208,-1410.0982477349653,-3302.083886097698
f1-stars-h0p1,box64,stellar_luminosity,1.0,1.0471975511965976,0.4,-1033.2296867501361,-2052.872317127766,-2852.764301432958
f1-stars-h0p1,box64,stellar_luminosity,1.0,1.5707963267948966,0.4,-305.957952292938,-2191.2373156765234,-2960.349680005938
f1-stars-h0p1,box64,stellar_luminosity,1.0,2.0943951023931953,0.4,733.9084149274686,-2172.093583479481,-3410.1839165459032
f1-stars-h0p1,box64,stellar_luminosity,1.0,2.6179938779914944,0.4,1570.650620827964,-1226.4186118132784,-3948.6020733590904
f1-stars-h0p1,box64,stellar_luminosity,1.0,3.141592653589793,0.4,1980.853742747406,219.43248043067842,-3864.159571028207
f1-stars-h0p1,box64,stellar_luminosity,1.0,3.665191429188092,0.4,1556.4454765337136,1627.9313292057336,-3518.8050238475585
f1-stars-h0p1,box64,stellar_luminosity,1.0,4.1887902047863905,0.4,805.0838519737564,2211.4819278215964,-2845.8759564761194
f1-stars-h0p1,box64,stellar_luminosity,1.0,4.71238898038469,0.4,-13.715021590859573,2389.2756705892016,-2726.2180203190705
f1-stars-h0p1,box64,stellar_luminosity,1.0,5.235987755982989,0.4,-704.1162734141716,2261.9185537608005,-2941.394122104674
f1-stars-h0p1,box64,stellar_luminosity,1.0,5.759586531581287,0.4,-1364.26895145786,1539.982159086875,-3784.904975496155
f1-stars-h0p1,box64,stellar_luminosity,3.0,0.0,0.0,-1114.8703162424163,-86.21741800975025,0.0
f1-stars-h0p1,box64,stellar_luminosity,3.0,0.5235987755982988,0.0,-884.8396224824731,-611.712256788972,0.0
f1-stars-h0p1,box64,stellar_luminosity,3.0,1.0471975511965976,0.0,-485.42893588912324,-870.9465954823887,0.0
f1-stars-h0p1,box64,stellar_luminosity,3.0,1.5707963267948966,0.0,-16.08861050607965,-1065.6096830811355,0.0
f1-stars-h0p1,box64,stellar_luminosity,3.0,2.0943951023931953,0.0,508.5597307260445,-994.2513740393117,0.0
f1-stars-h0p1,box64,stellar_luminosity,3.0,2.6179938779914944,0.0,1079.3152922729757,-838.3257568824611,0.0
f1-stars-h0p1,box64,stellar_luminosity,3.0,3.141592653589793,0.0,1185.4170538453393,-8.620555428123241,0.0
f1-stars-h0p1,box64,stellar_luminosity,3.0,3.665191429188092,0.0,929.4419822993908,656.0150914509179,0.0
f1-stars-h0p1,box64,stellar_luminosity,3.0,4.1887902047863905,0.0,475.6758891887462,923.3339818475,0.0
f1-stars-h0p1,box64,stellar_luminosity,3.0,4.71238898038469,0.0,-12.269615103958829,993.0987266623206,0.0
f1-stars-h0p1,box64,stellar_luminosity,3.0,5.235987755982989,0.0,-454.94685533417237,867.4629391097259,0.0
f1-stars-h0p1,box64,stellar_luminosity,3.0,5.759586531581287,0.0,-820.286133344975,584.7768094591796,0.0
f1-stars-h0p1,box64,stellar_luminosity,3.0,0.0,0.4,-1021.5804223563954,-23.813203230813503,-387.7992789713279
f1-stars-h0p1,box64,stellar_luminosity,3.0,0.5235987755982988,0.4,-843.9981776599277,-537.0573665042092,-352.3791036921431
f1-stars-h0p1,box64,stellar_luminosity,3.0,1.0471975511965976,0.4,-480.7130806539281,-837.6749012912693,-333.3029327333233
f1-stars-h0p1,box64,stellar_luminosity,3.0,1.5707963267948966,0.4,-55.39373115793433,-996.0255309667693,-373.1008468236035
f1-stars-h0p1,box64,stellar_luminosity,3.0,2.0943951023931953,0.4,482.0173972393376,-885.7020474096751,-369.67426608486426
f1-stars-h0p1,box64,stellar_luminosity,3.0,2.6179938779914944,0.4,923.4548637299818,-625.043528803473,-449.0911800322778
f1-stars-h0p1,box64,stellar_luminosity,3.0,3.141592653589793,0.4,1076.4525045031373,23.83135054997543,-464.1554297199721
f1-stars-h0p1,box64,stellar_luminosity,3.0,3.665191429188092,0.4,828.1745366935179,593.7467632975364,-372.70233541311023
f1-stars-h0p1,box64,stellar_luminosity,3.0,4.1887902047863905,0.4,422.01491884528457,830.1070095007494,-318.7336800874065
f1-stars-h0p1,box64,stellar_luminosity,3.0,4.71238898038469,0.4,6.204344316329701,875.3737268257312,-376.4044624119036
f1-stars-h0p1,box64,stellar_luminosity,3.0,5.235987755982989,0.4,-432.1329075278692,822.2216708423763,-294.9103186693631
f1-stars-h0p1,box64,stellar_luminosity,3.0,5.759586531581287,0.4,-777.5048185464472,571.1767851474435,-380.060178317275
f1-stars-h0p1,box64,stellar_luminosity,6.0,0.0,0.0,-283.81705308417946,2.3160646378747956,0.0
f1-stars-h0p1,box64,stellar_luminosity,6.0,0.5235987755982988,0.0,-254.01775982447765,-150.2944797593266,0.0
f1-stars-h0p1,box64,stellar_luminosity,6.0,1.0471975511965976,0.0,-137.34660343372892,-242.39500185101613,0.0
f1-stars-h0p1,box64,stellar_luminosity,6.0,1.5707963267948966,0.0,-1.616945544202468,-283.85115573006266,0.0
f1-stars-h0p1,box64,stellar_luminosity,6.0,2.0943951023931953,0.0,143.8042338625309,-251.02959256092507,0.0
f1-stars-h0p1,box64,stellar_luminosity,6.0,2.6179938779914944,0.0,258.76629808938225,-154.58136199141,0.0
f1-stars-h0p1,box64,stellar_luminosity,6.0,3.141592653589793,0.0,343.3089810836252,16.013813720796296,0.0
f1-stars-h0p1,box64,stellar_luminosity,6.0,3.665191429188092,0.0,239.85346517131748,149.37247618915333,0.0
f1-stars-h0p1,box64,stellar_luminosity,6.0,4.1887902047863905,0.0,133.05214221880223,237.25395190558925,0.0
f1-stars-h0p1,box64,stellar_luminosity,6.0,4.71238898038469,0.0,6.9533917166835115,279.0430855132617,0.0
f1-stars-h0p1,box64,stellar_luminosity,6.0,5.235987755982989,0.0,-135.86844379349594,233.87611563236456,0.0
f1-stars-h0p1,box64,stellar_luminosity,6.0,5.759586531581287,0.0,-235.82104656158336,146.09345897704353,0.0
f1-stars-h0p1,box64,stellar_luminosity,6.0,0.0,0.4,-279.5870178345267,1.6346998485150985,-25.72249923577109
f1-stars-h0p1,box64,stellar_luminosity,6.0,0.5235987755982988,0.4,-244.5594944946989,-142.98549046279732,-30.58799333760207
f1-stars-h0p1,box64,stellar_luminosity,6.0,1.0471975511965976,0.4,-135.82765205469633,-238.96406492792093,-24.435829317931113
f1-stars-h0p1,box64,stellar_luminosity,6.0,1.5707963267948966,0.4,-2.498414779990252,-278.8182842003055,-26.071401735561203
f1-stars-h0p1,box64,stellar_luminosity,6.0,2.0943951023931953,0.4,140.72355324416836,-246.9752252177264,-26.855817848942177
f1-stars-h0p1,box64,stellar_luminosity,6.0,2.6179938779914944,0.4,250.01771360080946,-150.31287832542105,-30.270912558129574
f1-stars-h0p1,box64,stellar_luminosity,6.0,3.141592653589793,0.4,319.4776633214324,12.7088721720787,-46.661060477317825
f1-stars-h0p1,box64,stellar_luminosity,6.0,3.665191429188092,0.4,236.7025005970129,147.29314709657197,-24.98011933013852
f1-stars-h0p1,box64,stellar_luminosity,6.0,4.1887902047863905,0.4,131.02441365244036,234.35739669953446,-23.789986791983676
f1-stars-h0p1,box64,stellar_luminosity,6.0,4.71238898038469,0.4,5.176397624788938,273.2123063082007,-27.280479525642566
f1-stars-h0p1,box64,stellar_luminosity,6.0,5.235987755982989,0.4,-133.66865934499629,230.87897176205692,-23.89465199577163
f1-stars-h0p1,box64,stellar_luminosity,6.0,5.759586531581287,0.4,-232.97007838458663,143.59776250885614,-24.51412087512836
f1-stars-h0p1,box64,atomic_helium,1.0,0.0,0.0,0.445397435478418,-79.10077982859083,0.0
f1-stars-h0p1,box64,atomic_helium,1.0,0.5235987755982988,0.0,4.6973918983190615,-29.601312535936707,0.0
f1-stars-h0p1,box64,atomic_helium,1.0,1.0471975511965976,0.0,-28.14426934405947,-189.65196240412942,0.0
f1-stars-h0p1,box64,atomic_helium,1.0,1.5707963267948966,0.0,-27.256854794688692,-91.99301932094438,0.0
f1-stars-h0p1,box64,atomic_helium,1.0,2.0943951023931953,0.0,-118.47187924318122,-82.46088374202084,0.0
f1-stars-h0p1,box64,atomic_helium,1.0,2.6179938779914944,0.0,-8.797507168574873,-50.0660991346845,0.0
f1-stars-h0p1,box64,atomic_helium,1.0,3.141592653589793,0.0,-11.269826107883366,122.26404331888891,0.0
