system,class,class_rank,source,probe,r_kpc,Mb_Msun,g_bar,g_obs,nu_obs,abs_Phi_b,S_shape,e_lg_gbar,e_lg_gobs,sys_lg_Mb,tier,phi_method,baryon_method,gobs_method,assumes
NGC0024,field_galaxy,1,SPARC,rotation_curve,9.91,3316088787.081011,4.707613388053272e-12,3.8853379150240665e-11,8.253307131983412,1395646346.5185335,0.9695057609164217,0.11,0.039445095145341225,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0024,field_galaxy,1,SPARC,rotation_curve,11.27,3204079787.7627196,3.5170410584086483e-12,3.47945247580096e-11,9.893124413438905,1223071649.9999998,1.0,0.11,0.022346425159749134,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,1.23,161382400.79208797,1.4871949333159745e-11,2.170241864164577e-11,1.4592854074116723,6271417968.89369,11.110719719537581,0.11,0.10289904100843596,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,1.84,376458662.06979465,1.5502566270236225e-11,2.4900457218722097e-11,1.606215176549777,5985553785.263212,6.800367339537641,0.11,0.06006200281640717,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,2.46,651407785.5163026,1.5007373068369916e-11,2.4471967544165644e-11,1.6306629703064857,5693707894.190836,4.998098969535431,0.11,0.024183451428487338,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,3.07,981829093.7698646,1.4523827904665948e-11,2.649637923224186e-11,1.8243385563477788,5415780411.559947,3.9363257586710225,0.11,0.04854389418479461,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,3.68,1379492181.588319,1.4201870695952272e-11,2.97271928729383e-11,2.0931885319453696,5145433766.7969,3.1906419736118017,0.11,0.06727453248071026,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,4.3,1840333781.6572475,1.3876554164265025e-11,3.1451838371017776e-11,2.2665452819701244,4876846771.841137,2.648734781702059,0.11,0.05512716333756447,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,4.91,2278160742.106885,1.3174778657514318e-11,3.0970563382678863e-11,2.3507463910989204,4622258113.566378,2.3156815129615573,0.11,0.03423635331792058,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,5.52,2717111797.339846,1.2432294829548545e-11,3.0689299224492096e-11,2.4685144331962823,4381261837.177151,2.0689894918177214,0.11,0.00961094289135827,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,6.14,3157039450.73821,1.1675223814846132e-11,2.9059550630515433e-11,2.4889930241477267,4150658944.715329,1.876432378254448,0.11,0.02809452174037208,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,6.75,3587075306.839004,1.097627291406434e-11,2.988819502287698e-11,2.7229821321753063,3937478537.002276,1.7223007259322916,0.11,0.028622703496792263,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,7.37,4040548388.859063,1.0371158811523906e-11,2.9856327799589926e-11,2.8787841688833353,3733277533.3582735,1.5828689469259039,0.11,0.024244594863531043,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,7.98,4488624920.456235,9.827192916741643e-12,2.8860357910580807e-11,2.9367855251334483,3543184449.9697647,1.4642351998735135,0.11,0.04945702285019237,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,8.59,4982624421.714605,9.41442441075605e-12,2.7515159351110672e-11,2.9226597559883105,3362095496.951524,1.3473256043648758,0.11,0.07424706599282759,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,9.21,5392071667.214862,8.862542760602793e-12,2.5602824951284742e-11,2.888880273176064,3187265330.590745,1.2654637228128829,0.11,0.04684067096729092,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,9.82,5696988780.868845,8.23653098912543e-12,2.4864367569962642e-11,3.018791236600785,3026340533.562643,1.2125828592782617,0.11,0.04002714118923981,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,10.43,5943861508.9216385,7.617667512860698e-12,2.2661094805948292e-11,2.974807546757612,2877131651.6478605,1.1735534323033152,0.11,0.05797373646015304,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,11.05,6062715181.409946,6.9225254044979555e-12,2.1389612563442597e-11,3.089856853330514,2738045974.9693356,1.160014331303993,0.11,0.07119581670545111,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,11.66,6175309462.201631,6.3326221184365235e-12,2.0652157858884212e-11,3.261233257351391,2613297584.7391524,1.1469809317762325,0.11,0.04131339619033254,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,12.28,6432154730.074198,5.9467776105694195e-12,1.956398814031096e-11,3.289846942575957,2495837752.519462,1.1076071228646973,0.11,0.06254647590708853,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,12.89,6755070910.986604,5.668211224990763e-12,1.9205225139671095e-11,3.388233849683749,2386525415.009022,1.0585626717247467,0.11,0.02484522207684507,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0055,field_galaxy,1,SPARC,rotation_curve,13.5,7159898956.233027,5.4772341154158925e-12,1.7961719139588963e-11,3.27934113479557,2281632100.0,1.0,0.11,0.05522820001081816,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,0.23,2460103.355216659,6.483650995082131e-12,6.534552365443512e-12,1.0078507264502654,4338902010.25768,94.29351633782747,0.11,1.0,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,0.69,44713701.763289504,1.309376048578549e-11,1.8787126315619512e-11,1.4348151805598328,4199959976.924346,15.06541583158694,0.11,0.17762644309842998,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,1.15,157433387.9262143,1.6596752166895116e-11,3.0688770836564466e-11,1.8490829126061268,3989244673.591013,6.773594270102983,0.11,0.10528351076442467,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,1.59,314938364.65294176,1.736813825405084e-11,3.7162770255666774e-11,2.139709490566679,3758674331.545621,4.410966516109633,0.11,0.08136664766337269,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,2.05,512296731.1934734,1.6995572982462653e-11,3.936376994394812e-11,2.3161190260879527,3514793064.7731094,3.2693359022987796,0.11,0.0696263698442087,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,2.51,744978976.5421301,1.6486122487609413e-11,3.9770559387693254e-11,2.4123658803083554,3277171515.437768,2.5665893183217263,0.11,0.06260100640046873,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,2.97,1012136961.8184803,1.5997360601051202e-11,4.1809435465413875e-11,2.6135208493497695,3046634337.7062693,2.0780931154110838,0.11,0.056128527548077775,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,3.42,1287070906.1189747,1.534165489899152e-11,4.3688073812418714e-11,2.8476767402251073,2829054618.208662,1.7474005637457894,0.11,0.051168716571811684,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,3.88,1497322954.1811826,1.3866727443156786e-11,4.463263046099949e-11,3.2186852048516785,2621761021.8636327,1.5791989706826084,0.11,0.047528807869028925,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,4.34,1666468156.5757604,1.2335010074806165e-11,4.324431665627442e-11,3.5058193219152254,2435805759.5364437,1.4745614295139111,0.11,0.03424135205544692,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,4.79,1827298945.1886997,1.1103516054037927e-11,4.095181318229735e-11,3.688184263704895,2273077356.643753,1.3850569545795708,0.11,0.05961780291422532,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,5.24,1977554802.2931683,1.0041252815310302e-11,3.859867088821046e-11,3.844009467559418,2126273993.2953327,1.3096326487506218,0.11,0.04397918804083562,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,5.7,2072331964.6265197,8.892657434075893e-12,3.503595118662901e-11,3.9398741541953792,1991898925.806381,1.2735333840000163,0.11,0.061963034360718726,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,6.16,2137949601.8346632,7.855213386370988e-12,3.350229244537873e-11,4.264975475205566,1873038307.8911383,1.254461725629273,0.11,0.07782470039118422,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,7.16,2276837767.4100533,6.191957834306801e-12,3.1482450830290013e-11,5.08440975742118,1656313101.2960575,1.2107399682519033,0.11,0.05332344717852875,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,7.52,2337531296.252876,5.762934733460923e-12,3.0844116887286746e-11,5.352154468833165,1589913002.1221602,1.188943656333528,0.11,0.04106803611378269,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,7.98,2416894990.5931153,5.291440865068066e-12,3.010598676228303e-11,5.689563113334683,1511459452.5100977,1.1600297237367465,0.11,0.05578742125261284,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,8.44,2514230858.4344635,4.9208735729492555e-12,2.939836070474932e-11,5.974215811264956,1438982060.1620777,1.1228459593073505,0.11,0.10125265635230098,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,8.9,2624642588.8140354,4.6196822654136e-12,2.884293567605485e-11,6.243489058110047,1371272177.851651,1.080863885634076,0.11,0.07583074436827564,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,9.35,2747606222.604335,4.381806725968362e-12,2.832531216901141e-11,6.46429976044907,1308776869.0949667,1.0352619137867929,0.11,0.04957875058895529,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0100,field_galaxy,1,SPARC,rotation_curve,9.62,2845878614.5359087,4.287342471620948e-12,2.8019737311014702e-11,6.535455820589267,1272664099.9999998,1.0,0.11,0.130478824606898,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0247,field_galaxy,1,SPARC,rotation_curve,1.08,63818881.55766259,7.628227310976383e-12,3.5923438279177927e-11,4.709277373982694,5766351840.718515,22.683141980954225,0.11,0.02259335454988015,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0247,field_galaxy,1,SPARC,rotation_curve,1.61,170945419.3351076,9.194490406072268e-12,4.4465102176289455e-11,4.836059445657108,5628791710.982491,12.32284804053115,0.11,0.014784493000961766,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0247,field_galaxy,1,SPARC,rotation_curve,2.15,313396077.4350915,9.452323674632615e-12,5.2648494464949644e-11,5.569899664591833,5473438959.309805,8.72836078218499,0.11,0.04556050402369139,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0247,field_galaxy,1,SPARC,rotation_curve,2.7,488128312.9493291,9.3353030005367e-12,4.9780290347666604e-11,5.332477193809849,5314014423.597057,6.832505671416973,0.11,0.018882368778402252,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
NGC0247,field_galaxy,1,SPARC,rotation_curve,3.22,701403981.9977475,9.431449243189394e-12,4.572075318296984e-11,4.84769116644354,5163453242.2397995,5.510048224152306,0.11,0.02964027621298157,0.11,1,resolved trapezoid + point-mass tail at Rmax,3.6um starlight at Upsilon*=0.5 disk / 0.7 bulge plus 21cm HI x1.33 for helium,"circular velocity, V_obs^2/r, inclination-corrected",none
